n_samples,dataset,vsa,hv_dim,depth,device,time_per_sample,accuracy,final_flag,cos_sim_mean,cos_sim_std,decoder_settings
100,zinc,HRR,8192,5,cuda,2.734275354409313,0.29,69.0,0.9181631507037801,0.24927228278800956,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': None, 'use_one_initial_population': True, 'use_size_aware_pruning': False}"
100,zinc,HRR,8192,6,cuda,5.542602169718593,0.29,67.0,0.9798495088407329,0.10230797205105327,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': None, 'use_one_initial_population': True, 'use_size_aware_pruning': True}"
100,zinc,HRR,8192,6,cuda,2.852195497131661,0.27,63.0,0.9063738814494806,0.25616983649786707,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': None, 'use_one_initial_population': True, 'use_size_aware_pruning': False}"
100,zinc,HRR,5120,3,cuda,4.907762650512159,0.31,78.0,0.9906277309164022,0.012785842724550672,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,5120,4,cuda,5.073421769235283,0.31,72.0,0.9898013105239258,0.025869794467023727,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,5120,5,cuda,5.0516457924060525,0.36,67.0,0.9813971885904657,0.08258637443685887,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,5120,6,cuda,5.211993708331138,0.32,67.0,0.98854979220546,0.03913058136121569,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,5120,3,cuda,4.928766484204679,0.31,78.0,0.9906281420732564,0.012784485504558348,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,5632,3,cuda,4.959686610568315,0.32,84.0,0.9895950100785684,0.013813374749221239,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,5120,4,cuda,5.036902641523629,0.31,72.0,0.9898013105260123,0.02586979447411462,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,5632,4,cuda,5.000955978538841,0.3,72.0,0.9860471529206026,0.03518828998777719,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,5120,5,cuda,5.0204526394046844,0.36,67.0,0.9813971885904658,0.0825863744368589,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,5632,5,cuda,5.051039371490479,0.33,65.0,0.9905509642801832,0.02275587846819044,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,5120,6,cuda,5.137794820759446,0.31,68.0,0.9885499562039851,0.03913059194069015,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,5632,6,cuda,5.197666609082371,0.32,64.0,0.9898547813183349,0.031636290656175355,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,5632,3,cuda,4.901842576060444,0.32,84.0,0.989510044572814,0.014129054965505575,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'cos_sim', 'use_g3_instead_of_h3': True, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
100,zinc,HRR,6144,3,cuda,4.939169773086905,0.32,77.0,0.9905012931741246,0.014496368556225407,"{'beam_size': 32, 'initial_limit': 1024, 'limit': 512, 'pruning_method': 'negative_euclidean_distance', 'use_g3_instead_of_h3': None, 'use_one_initial_population': False, 'use_size_aware_pruning': True}"
